1.000000,0.987688,0.951057,0.891007,0.809017,0.707107,0.587785,0.453990,0.309017,0.156434,0.000000,
0.990247,0.978055,0.941781,0.882316,0.801126,0.700210,0.582052,0.449563,0.306003,0.154909,0.000000,
0.980589,0.968516,0.932595,0.873711,0.793313,0.693381,0.576376,0.445178,0.303019,0.153398,0.000000,
0.971025,0.959070,0.923499,0.865189,0.785575,0.686618,0.570754,0.440836,0.300063,0.151902,0.000000,
0.961554,0.949716,0.914492,0.856751,0.777914,0.679921,0.565187,0.436536,0.297137,0.150420,0.000000,
0.952176,0.940453,0.905573,0.848395,0.770326,0.673290,0.559675,0.432279,0.294238,0.148953,0.000000,
0.942889,0.931281,0.896741,0.840120,0.762813,0.666723,0.554216,0.428063,0.291369,0.147500,0.000000,
0.933693,0.922198,0.887995,0.831926,0.755373,0.660220,0.548811,0.423888,0.288527,0.146062,0.000000,
0.924587,0.913203,0.879334,0.823812,0.748006,0.653781,0.543458,0.419753,0.285713,0.144637,0.000000,
0.915569,0.904297,0.870758,0.815778,0.740710,0.647405,0.538158,0.415659,0.282926,0.143226,0.000000,
0.906640,0.895477,0.862265,0.807821,0.733486,0.641090,0.532909,0.411605,0.280167,0.141830,0.000000,
0.897797,0.886743,0.853855,0.799942,0.726332,0.634838,0.527711,0.407591,0.277434,0.140446,0.000000,
0.889041,0.878095,0.845527,0.792140,0.719248,0.628646,0.522564,0.403615,0.274728,0.139076,0.000000,
0.880370,0.869531,0.837281,0.784414,0.712233,0.622515,0.517468,0.399679,0.272049,0.137720,0.000000,
0.871784,0.861050,0.829115,0.776764,0.705287,0.616443,0.512421,0.395781,0.269395,0.136377,0.000000,
0.863281,0.852652,0.821028,0.769188,0.698408,0.610431,0.507423,0.391921,0.266768,0.135047,0.000000,
0.854862,0.844336,0.813021,0.761686,0.691596,0.604477,0.502474,0.388098,0.264166,0.133729,0.000000,
0.846524,0.836101,0.805091,0.754257,0.684851,0.598582,0.497573,0.384313,0.261590,0.132425,0.000000,
0.838268,0.827947,0.797239,0.746901,0.678172,0.592744,0.492720,0.380565,0.259038,0.131134,0.000000,
0.830092,0.819872,0.789464,0.739616,0.671557,0.586962,0.487915,0.376853,0.256512,0.129855,0.000000,
0.821997,0.811876,0.781764,0.732403,0.665007,0.581238,0.483156,0.373177,0.254010,0.128588,0.000000,
0.813980,0.803958,0.774139,0.725260,0.658522,0.575569,0.478444,0.369538,0.251533,0.127334,0.000000,
0.806041,0.796117,0.766589,0.718186,0.652099,0.569955,0.473777,0.365934,0.249079,0.126092,0.000000,
0.798180,0.788352,0.759113,0.711182,0.645739,0.564396,0.469156,0.362365,0.246650,0.124862,0.000000,
0.790395,0.780663,0.751709,0.704245,0.639441,0.558892,0.464581,0.358830,0.244244,0.123644,0.000000,
0.782687,0.773050,0.744378,0.697377,0.633204,0.553441,0.460050,0.355331,0.241862,0.122439,0.000000,
0.775053,0.765510,0.737118,0.690575,0.627029,0.548043,0.455563,0.351865,0.239503,0.121244,0.000000,
0.767494,0.758044,0.729929,0.683840,0.620913,0.542698,0.451119,0.348433,0.237167,0.120062,0.000000,
0.760009,0.750651,0.722810,0.677171,0.614857,0.537405,0.446720,0.345035,0.234854,0.118891,0.000000,
0.752597,0.743330,0.715760,0.670566,0.608861,0.532163,0.442363,0.341670,0.232564,0.117731,0.000000,
0.745257,0.736080,0.708779,0.664026,0.602923,0.526973,0.438048,0.338337,0.230295,0.116583,0.000000,
0.737988,0.728902,0.701867,0.657550,0.597042,0.521834,0.433776,0.335037,0.228049,0.115446,0.000000,
0.730791,0.721793,0.695021,0.651137,0.591219,0.516744,0.429545,0.331770,0.225825,0.114320,0.000000,
0.723664,0.714753,0.688243,0.644786,0.585453,0.511704,0.425356,0.328534,0.223623,0.113205,0.000000,
0.716606,0.707782,0.681531,0.638498,0.579743,0.506714,0.421207,0.325330,0.221442,0.112101,0.000000,
0.709617,0.700879,0.674884,0.632270,0.574089,0.501772,0.417099,0.322157,0.219282,0.111008,0.000000,
0.702696,0.694044,0.668302,0.626104,0.568490,0.496878,0.413031,0.319015,0.217143,0.109925,0.000000,
0.695843,0.687275,0.661784,0.619998,0.562945,0.492032,0.409003,0.315903,0.215025,0.108853,0.000000,
0.689057,0.680572,0.655330,0.613951,0.557455,0.487233,0.405014,0.312822,0.212928,0.107791,0.000000,
0.682337,0.673935,0.648938,0.607963,0.552018,0.482481,0.401064,0.309771,0.210852,0.106740,0.000000,
